   l               b                  Area
   296.0479165     2.2216385          0.0000
   296.1562099     1.7709136         43.3226
   296.1664621     1.8853738         34.0894
   296.1683769     1.9278871         23.0522
   296.1377557     2.1668448          0.0000
   296.1948041     1.0648506          0.0000
   296.2815944     1.0326545          0.0000
   296.2384519     1.3845187          0.0000
   296.3100714     1.0719245          0.0000
   296.2767559     1.2688404          0.0000
   296.2858664     1.3005382         25.5396
   296.2031831     1.7202713          0.0000
   296.2057933     1.7256029         16.2082
   296.1944654     1.9868967         22.2292
   296.2460911     1.7789130         40.4961
   296.2079056     1.9587074         14.2593
   296.2381786     1.8419352         23.0332
   296.2082642     2.0074749         29.9570
   296.2333287     1.8988623         23.1123
   296.3528880     1.3636307          0.0000
   296.3963011     1.1753335          0.0000
   296.2233976     2.1619714          0.0000
   296.3981817     1.3506442         11.2811
   296.3988498     1.3518391          0.0000
   296.2583335     2.0764171          0.0000
   296.4349934     1.2728165          0.0000
   296.5002082     1.0370457          0.0000
   296.2704020     2.2029395          0.0000
   296.4965931     1.1564399          0.0000
   296.3546864     1.8305556          0.0000
   296.5337497     1.0589073          0.0000
   296.3451214     1.9590599          0.0000
   296.3754297     1.8677756         31.4836
   296.3537607     2.1501833         39.7394
   296.4735980     1.6504768          0.0000
   296.4280838     1.9180175          0.0000
   296.4078219     2.1931090          0.0000
   296.4595355     1.9594116          0.0000
   296.4548226     2.1104484          0.0000
   296.5667790     1.5749926          0.0000
   296.5601190     2.1458597          0.0000
   296.6640009     1.6679548          0.0000
   296.6133182     2.0030720          0.0000
   296.6257963     1.9954613          0.0000
   296.9076211     1.0748604          0.0000
   296.7435903     1.9043893          0.0000
   296.8285860     1.4754521          0.0000
   296.8156885     1.6948437          0.0000
   296.9480665     1.2175081          0.0000
   296.8106206     2.1189740          0.0000
   296.9225326     1.5541389          0.0000
   297.0206663     1.2375740         29.3353
   297.0496653     1.2190517         36.9715
   296.8775645     2.1804709          0.0000
   296.8930328     2.1171795         25.9829
   297.0813980     1.3088438          0.0000
   296.9279569     2.1156048         34.3922
   296.9739340     2.0292477          0.0000
   297.0779742     1.4988554          0.0000
   297.0395897     1.7348883          0.0000
   297.0721257     1.6467762         39.8427
   297.1053068     1.6350212         35.7524
   297.1909258     1.2134149          0.0000
   297.1161270     1.6121439         40.6184
   297.0873854     2.0414790          0.0000
   297.0597777     2.1972303          0.0000
   297.1455752     1.8396032          0.0000
   297.1507164     2.1277529          0.0000
   297.2569670     1.5543937          0.0000
   297.2217025     1.8534863          0.0000
   297.1619509     2.2040121          0.0000
   297.1721585     2.2276167          0.0000
   297.1807813     2.2165821          0.0000
   297.3248193     1.8621041          0.0000
   297.3053462     2.1587446          0.0000
   297.5184165     1.1331337          0.0000
   297.4034501     1.8492458          0.0000
   297.4373857     1.7952019          0.0000
   297.5141926     1.4099694          0.0000
   297.4051331     2.0395339          0.0000
   297.4837544     1.7721286          0.0000
   297.6312063     1.4319133          0.0000
   297.5567414     1.9561598         37.3472
   297.5515768     1.9976037         29.1011
   297.5708939     1.9567873         25.6358
   297.5632278     2.0832336         31.3653
   297.5577917     2.1527094          0.0000
   297.6241524     2.0562948         31.8561
   297.7165373     1.6382463          0.0000
   297.6655151     1.9728215         18.9455
   297.6700955     2.0169679          8.7213
   297.6938885     1.8844456          0.0000
   297.6737201     2.0291743         14.7378
   297.7146177     1.9506139          0.0000
   297.8635726     1.3077320          0.0000
   297.8983233     1.1124431         20.1004
   297.8720435     1.3364226         38.6836
   297.7541896     2.0642944          0.0000
   297.8708216     1.3924784         40.3382
   297.8843200     1.4120838          0.0000
   297.9264648     1.2105134          0.0000
   297.9623716     1.0320982         23.9092
   297.8267640     2.2045681          0.0000
   297.8622805     2.1838319          0.0000
   298.0533115     1.0268627         26.3147
   297.9130019     2.1500945          0.0000
   297.9611543     2.0747950          0.0000
   298.1336362     1.0691482          0.0000
   298.0522065     1.6429293          0.0000
   298.0450806     1.7610354          0.0000
   298.0898247     1.5186886          0.0000
   298.0577320     1.8835931          0.0000
   298.0688763     1.8377719         35.5176
   298.1832505     1.1212518         30.6868
   298.1763604     1.2583103          0.0000
   298.1769331     1.2900330          0.0000
   298.2029474     1.1458351         18.1492
   298.2219549     1.1348805          0.0000
   298.1987464     1.3475890         42.1937
   298.1435120     1.7548498          0.0000
   298.2046506     1.4884481          0.0000
   298.2311853     1.3426432         38.4566
   298.2676533     1.2691320         40.6954
   298.2145165     1.9463625          0.0000
   298.2884714     1.5853195          0.0000
   298.3804245     1.0757341          0.0000
   298.3505875     1.2925462          0.0000
   298.3387626     1.5406527         43.4484
   298.3792964     1.5481622          0.0000
   298.2976302     2.1865901          0.0000
   298.4357528     1.2896506         21.2125
   298.4522984     1.2451884         23.7334
   298.3727448     1.9145118          0.0000
   298.4803248     1.2230716         16.7494
   298.4778960     1.2832382         15.2677
   298.4826093     1.3221786          0.0000
   298.5113675     1.2023919         16.5068
   298.5262780     1.1764762         10.3383
   298.5333746     1.1793979         23.7085
   298.4929298     1.5895464          0.0000
   298.4657673     1.8859197          0.0000
   298.5456451     1.7266517          0.0000
   298.6131516     1.4324424         42.5923
   298.6158700     1.4587438         24.5726
   298.6112030     1.5253096         37.5577
   298.6416356     1.3149458         38.7203
   298.5501601     2.1293430          0.0000
   298.6707671     1.2780033         39.3152
   298.6630497     1.5344316         29.3110
   298.7012457     1.3100148         14.0952
   298.6128419     2.0153849          0.0000
   298.7198918     1.3380559         32.4562
   298.6759145     1.6663169          0.0000
   298.7220703     1.4421532         37.4103
   298.7027116     1.6473311          0.0000
   298.6456708     2.1284491          0.0000
   298.6420328     2.2126272         26.3458
   298.6423156     2.2142197          0.0000
   298.7541261     1.5244393         42.4382
   298.8251093     1.0750743         38.9671
   298.7228671     1.8849294          0.0000
   298.8071795     1.2705109         42.3526
   298.7276477     1.9720629          0.0000
   298.8384216     1.2444830         19.6231
   298.8651093     1.1280904          0.0000
   298.8250378     1.4726579         32.1789
   298.8637175     1.2552381          0.0000
   298.8576719     1.4888164         27.7904
   298.8612722     1.7481570          0.0000
   298.8780353     1.6692533          0.0000
   298.9227258     1.3856901          0.0000
   298.9193591     1.4961802         42.1325
   298.8769076     2.1060696          0.0000
   298.9165346     2.0264551          0.0000
   298.9313809     2.0326242          2.4254
   298.9306730     2.0564861          8.4373
   298.9362442     2.1263262          6.9808
   299.0404089     1.3099284          0.0000
   299.0159181     1.5288173          0.0000
   298.9399501     2.1533669         15.4183
   298.9567858     2.0233807         40.3902
   298.9365225     2.2066790          0.0000
   298.9509925     2.0988815          7.1995
   298.9520494     2.1010009         11.1201
   299.0136402     2.2086607          0.0000
   299.0517799     2.0101410          0.0000
   299.0809715     1.8004363          0.0000
   299.0625709     2.1691435          0.0000
   299.0694837     2.1393430         19.6107
   299.1268241     1.2509319         26.2687
   299.1217252     1.2990304         15.5718
   299.1078556     1.5324685          0.0000
   299.1447710     1.2844729          9.9363
   299.1262744     1.4616524          0.0000
   299.1469515     1.3796857         27.9090
   299.1718885     1.2535150         16.7605
   299.0783682     2.0754688         25.2176
   299.1958931     1.1716264         12.8375
   299.1964283     1.1970896          9.2330
   299.1147750     1.9015201         38.7261
   299.2083442     1.1914310         16.3693
   299.1295549     1.9182899         26.0880
   299.2023922     1.3716705         23.3323
   299.2351501     1.1203454         19.9048
   299.1629711     1.7587413          0.0000
   299.2308050     1.3517562         29.0783
   299.1587387     2.0899056          0.0000
   299.2114636     1.7234424          0.0000
   299.1543936     2.2108583          0.0000
   299.2831322     1.2798473          0.0000
   299.2058935     1.9706136         41.5145
   299.2308873     1.7616917         36.8686
   299.2357805     1.8285546         32.1469
   299.3303873     1.0449092         40.8049
   299.2802317     1.5052765          0.0000
   299.3305331     1.1237217         26.3851
   299.2954705     1.4946596         31.3719
   299.3492368     1.1045888         23.7801
   299.2971683     1.8559911         27.9255
   299.3595977     1.3461269         33.2270
   299.2839488     2.0175468         20.8328
   299.3068547     1.8952110         19.5282
   299.2930185     2.0416227         34.7348
   299.3113442     1.9332904         34.9632
   299.3809040     1.3891451          0.0000
